rnti,id,frame,slot,pci,timestamp,dlBytes,dlMcs,dlBler,ulBytes,ulMcs,ulBler,ri,pmi,phr,pcmax,rsrq,sinr,rsrp,rssi,cqi,pucchSnr,puschSnr
e675,12345678,119,16,0,1690289612916,89657840,27,0.001792,904633,26,0.042472,2,"(0,1)",57,19,-10.5,23.5,-88,99,15,20,37.5
e675,12345678,219,16,0,1690289613916,111755423,27,0.000625,1134960,23,0.141742,2,"(0,1)",65,19,-10.5,23.5,-89,90.7,15,20,30.5
e675,12345678,319,16,0,1690289614916,136007381,27,0.004131,1355645,19,0.164661,2,"(0,1)",60,19,-10.5,23.5,-84,80.7,15,21,29
e675,12345678,419,16,0,1690289615916,161784096,27,0.001992,1542170,19,0.061464,2,"(0,1)",64,22,-10.5,23.5,-87,86,15,22,28
e675,12345678,519,16,0,1690289616916,186359367,27,0.00856,1748832,20,0.075095,2,"(0,1)",60,19,-10.5,23.5,-83,92.9,15,21,32
e675,12345678,619,16,0,1690289617916,211978755,27,0.006673,1958656,20,0.067494,2,"(0,1)",58,19,-10.5,23.5,-88,93.7,15,19,33.5
e675,12345678,719,16,0,1690289618916,237840205,27,0.002327,2148153,18,0.132001,2,"(0,1)",58,22,-10.5,23.5,-84,77.7,15,18,33
e675,12345678,819,16,0,1690289619916,257111070,27,0.001762,2358116,18,0.061509,2,"(0,0)",52,22,-10.5,23.5,-87,89,15,19,34.5
e675,12345678,919,16,0,1690289620916,281744449,27,0.000614,2583121,20,0.07451,2,"(0,1)",47,19,-10.5,23.5,-88,89,15,21,29
e675,12345678,1019,16,0,1690289621916,309330103,27,0.000214,2789826,20,0.13288,2,"(0,1)",47,19,-10.5,23.5,-90,92.9,15,20,35
e675,12345678,95,16,0,1690289622916,336571309,27,7.5e-05,3012292,19,0.075958,2,"(0,1)",55,22,-10.5,23.5,-90,94.4,15,20,34.5
e675,12345678,195,16,0,1690289623916,355452602,26,2.6e-05,3274032,19,0.070166,2,"(0,1)",48,22,-10.5,23.5,-92,79.1,15,18,22
e675,12345678,295,16,0,1690289624916,355519707,19,9e-06,3850473,13,0.024465,2,"(0,1)",51,22,-10.5,23.5,-97,89,15,21,31
e675,12345678,395,16,0,1690289625916,356113140,27,0.001932,10460396,21,0.10934,2,"(0,1)",57,19,-10.5,23.5,-94,89,15,24,29
e675,12345678,495,16,0,1690289626916,356658906,27,0.006268,18345657,21,0.111504,2,"(0,1)",60,22,-10.5,23.5,-92,86,15,21,30.5
e675,12345678,595,16,0,1690289627916,357216977,27,0.002185,26426458,21,0.089884,2,"(0,1)",60,22,-10.5,23.5,-91,86,15,21,29
e675,12345678,695,16,0,1690289628916,357747194,27,0.000762,34228391,21,0.094343,2,"(0,1)",58,22,-10.5,23.5,-91,86,15,20,30.5
e675,12345678,795,16,0,1690289629916,358445150,27,0.000266,42406375,21,0.073082,2,"(0,1)",58,22,-10.5,23.5,-92,89,15,21,32
e675,12345678,895,16,0,1690289630916,359024760,27,0.008328,50280337,21,0.078965,2,"(0,1)",59,19,-10.5,23.5,-90,89,15,20,31
e675,12345678,995,16,0,1690289631916,359586437,27,0.002904,58025104,21,0.097683,2,"(0,1)",59,19,-10.5,23.5,-91,90.7,15,21,30
e675,12345678,71,16,0,1690289632916,360103067,27,0.00329,65597383,21,0.126609,2,"(0,1)",59,19,-10.5,23.5,-90,90.7,15,19,28
e675,12345678,171,16,0,1690289633916,360577130,27,0.001147,72776229,19,0.155737,2,"(0,1)",57,22,-10.5,23.5,-90,89,15,25,30.5
e675,12345678,271,16,0,1690289634916,360661291,20,0.0004,73431038,13,0.074099,2,"(0,1)",44,22,-10.5,23.5,-92,86,15,16,27.5
e675,12345678,371,16,0,1690289635916,360711647,17,0.000139,73478901,11,0.028707,2,"(0,1)",47,22,-10.5,23.5,-89,86,15,21,27.5
e675,12345678,471,16,0,1690289636916,360744635,12,4.9e-05,73485322,9,0.012358,2,"(0,1)",44,22,-10.5,23.5,-88,92,15,20,42
e675,12345678,571,16,0,1690289637916,360811548,9,1.7e-05,73493806,9,0.00532,2,"(0,1)",46,22,-10.5,23.5,-88,89,15,20,30
e675,12345678,671,16,0,1690289638916,360821784,9,6e-06,73497369,9,0.002061,2,"(0,1)",44,22,-10.5,23.5,-88,93.7,15,20,41.5
e675,12345678,771,16,0,1690289639916,360827433,9,2e-06,73499416,9,0.000719,2,"(0,1)",46,22,-10.5,23.5,-88,85.9,15,19,28.5
e675,12345678,871,16,0,1690289640916,360832176,9,1e-06,73501472,9,0.000251,2,"(0,1)",44,22,-10.5,23.5,-89,85.1,15,20,31.5
e675,12345678,971,16,0,1690289641916,360836514,9,0,73503335,9,8.7e-05,2,"(0,1)",46,22,-10.5,23.5,-89,86,15,22,30.5
e675,12345678,47,16,0,1690289642916,360840852,9,0,73505421,9,3.4e-05,2,"(0,1)",46,22,-10.5,23.5,-90,95,15,22,31.5
e675,12345678,147,16,0,1690289643916,360846064,9,0,73507494,9,1.3e-05,2,"(0,1)",46,22,-10.5,23.5,-92,81,15,15,20
e675,12345678,247,16,0,1690289644916,360850807,9,0,73509596,9,5e-06,2,"(0,1)",42,22,-10.5,23.5,-93,102.8,15,20,32.5
e675,12345678,347,16,0,1690289645916,360855550,9,0,73511714,9,2e-06,2,"(0,1)",46,22,-10.5,23.5,-94,83.2,15,21,28
e675,12345678,447,16,0,1690289646916,360860325,9,0,73513607,9,1e-06,2,"(0,1)",44,22,-10.5,23.5,-94,80.8,15,22,31
e675,12345678,547,16,0,1690289647916,360864663,9,0,73515709,9,0,2,"(0,1)",44,22,-10.5,23.5,-95,95,15,22,30.5
e675,12345678,647,15,0,1690289648916,360904276,9,0,73534247,10,0,2,"(0,1)",44,22,-10.5,23.5,-98,82,14,22,31
e675,12345678,747,15,0,1690289649916,360936845,10,0,73550517,10,0,2,"(0,1)",42,22,-10.5,23.5,-99,83.1,15,21,31.5
e675,12345678,847,15,0,1690289650916,360992705,11,0,73566419,10,0,2,"(0,1)",42,22,-10.5,23.5,-99,89,15,20,34.5
e675,12345678,947,15,0,1690289651916,361100326,13,0,73585702,12,0,2,"(0,1)",42,22,-10.5,21.5,-99,80.7,15,18,30.5
e675,12345678,23,15,0,1690289652916,361165267,13,0,73612992,11,0,2,"(0,1)",50,22,-10.5,19.5,-100,86,14,22,29.5
e675,12345678,123,15,0,1690289653916,361202475,10,0,73623140,11,0,2,"(0,1)",49,22,-10.5,23.5,-98,90.7,15,21,30
e675,12345678,223,15,0,1690289654916,361229491,9,0,73632552,10,0,2,"(0,1)",48,22,-10.5,23.5,-97,86,15,20,29.5
e675,12345678,323,15,0,1690289655916,361324521,13,0,73658893,12,0,2,"(0,1)",50,22,-10.5,23.5,-97,92,15,21,32.5
e675,12345678,423,15,0,1690289656916,361384534,14,0,73671204,13,0,2,"(0,0)",50,22,-10.5,23.5,-97,101.3,14,21,35
e675,12345678,523,15,0,1690289657916,361408573,10,0,73679820,10,0,2,"(0,1)",50,22,-10.5,23.5,-97,89,15,22,28.5
e675,12345678,623,13,0,1690289658916,361426870,5,0.34306,73681615,6,0.424272,1,"(0,0)",52,22,-10.5,23.5,-97,68.9,15,-3,13
492a,12345678,723,13,0,1690289659916,4366,9,0.084471,4151,9,0.0729,2,"(0,1)",44,22,-10.5,23.5,-98,97.4,15,48,38
492a,12345678,823,13,0,1690289660916,11970,9,0.029453,6964,9,0.031381,2,"(0,1)",48,22,-10.5,23.5,-95,90.7,15,28,32
492a,12345678,923,13,0,1690289661916,18053,9,0.01027,9278,9,0.010942,2,"(0,1)",52,22,-10.5,23.5,-92,99,15,21,31.5
492a,12345678,1023,13,0,1690289662916,23233,9,0.003581,11325,9,0.004239,2,"(0,1)",50,22,-10.5,23.5,-92,89,15,22,30
492a,12345678,99,12,0,1690289663916,28008,9,0.001249,13411,9,0.001478,2,"(0,1)",52,22,-10.5,23.5,-92,98,15,22,30.5
492a,12345678,199,13,0,1690289664916,32783,9,0.000435,15529,9,0.000515,2,"(0,1)",50,22,-10.5,23.5,-93,89,15,23,31.5
492a,12345678,299,13,0,1690289665916,37558,9,0.000152,17422,9,0.0002,2,"(0,1)",52,22,-10.5,23.5,-93,89,15,21,29
492a,12345678,399,13,0,1690289666916,42301,9,5.3e-05,19524,9,7e-05,2,"(0,1)",52,22,-10.5,23.5,-93,98.7,15,22,31.5
492a,12345678,499,12,0,1690289667916,46639,9,1.8e-05,21626,9,2.4e-05,2,"(0,1)",52,22,-10.5,23.5,-93,86,15,21,29
492a,12345678,599,13,0,1690289668916,51414,9,6e-06,23728,9,8e-06,2,"(0,1)",54,22,-10.5,23.5,-91,96,15,19,31
492a,12345678,699,13,0,1690289669916,56189,9,2e-06,25830,9,3e-06,2,"(0,1)",54,22,-10.5,23.5,-91,86,15,18,27
492a,12345678,799,13,0,1690289670916,60932,9,1e-06,27739,9,1e-06,2,"(0,1)",52,22,-10.5,23.5,-92,89,15,22,30
492a,12345678,899,13,0,1690289671916,65707,9,0,29825,9,0,2,"(0,1)",52,22,-10.5,23.5,-93,98,15,20,31
492a,12345678,999,12,0,1690289672916,70045,9,0,31943,9,0,2,"(0,1)",50,22,-10.5,23.5,-92,89,15,22,31
492a,12345678,75,12,0,1690289673916,74820,9,0,34029,9,0,2,"(0,1)",50,22,-10.5,23.5,-93,100.9,15,23,31.5
492a,12345678,175,13,0,1690289674916,79563,9,0,36147,9,0,2,"(0,0)",52,22,-10.5,23.5,-93,86,15,20,28.5
492a,12345678,275,12,0,1690289675916,84338,9,0,38040,9,0,2,"(0,1)",50,22,-10.5,23.5,-92,86,15,17,29.5
492a,12345678,375,12,0,1690289676916,89113,9,0,40142,9,0,2,"(0,1)",50,22,-10.5,23.5,-93,95,15,19,32
492a,12345678,475,12,0,1690289677916,93451,9,0,42244,9,0,2,"(0,0)",50,22,-10.5,23.5,-93,89,15,19,30.5
492a,12345678,575,12,0,1690289678916,98194,9,0,44346,9,0,2,"(0,1)",50,22,-10.5,23.5,-93,92,15,18,32.5
492a,12345678,675,12,0,1690289679916,102969,9,0,46448,9,0,2,"(0,1)",50,22,-10.5,23.5,-93,86,15,18,30
492a,12345678,775,12,0,1690289680916,107307,9,0,48504,9,0,2,"(0,1)",50,22,-10.5,23.5,-90,86,15,20,31
492a,12345678,875,12,0,1690289681916,114950,9,0,50958,9,0,2,"(0,1)",52,22,-10.5,23.5,-90,86,15,17,28
492a,12345678,975,12,0,1690289682916,120130,9,0,53182,9,0,2,"(0,1)",48,22,-10.5,23.5,-89,89,15,20,29.5
492a,12345678,51,12,0,1690289683916,125339,9,0,55328,9,0,2,"(0,1)",50,22,-10.5,23.5,-90,86,15,21,30.5
492a,12345678,151,12,0,1690289684916,132863,9,0,57621,9,0,2,"(0,1)",50,22,-10.5,23.5,-89,86,15,22,30
492a,12345678,251,12,0,1690289685916,138990,9,0,60099,9,0,2,"(0,1)",46,22,-10.5,23.5,-89,89,15,23,32
492a,12345678,351,12,0,1690289686916,147223,9,0,62532,9,0,2,"(0,1)",44,22,-10.5,23.5,-93,95,15,24,36.5
492a,12345678,451,12,0,1690289687916,151998,9,0,64441,9,0,2,"(0,1)",52,22,-10.5,23.5,-97,95.5,15,18,32
492a,12345678,551,12,0,1690289688916,156336,9,0,66543,9,0,2,"(0,1)",54,22,-10.5,23.5,-96,80.4,15,14,20
492a,12345678,651,12,0,1690289689916,161111,9,0,68645,9,0,2,"(0,1)",50,22,-10.5,23.5,-94,96,15,21,32
492a,12345678,751,12,0,1690289690916,165854,9,0,70747,9,0,2,"(0,1)",50,22,-10.5,23.5,-94,85.5,15,20,28
492a,12345678,851,12,0,1690289691916,170629,9,0,72656,9,0,2,"(0,1)",50,22,-10.5,23.5,-93,86,15,18,27
492a,12345678,904,3,0,1690289692916,173219,9,0,73745,9,0,2,"(0,1)",50,22,-10.5,23.5,-93,85.7,15,18,27.5
