rnti,id,frame,slot,pci,timestamp,dlBytes,dlMcs,dlBler,ulBytes,ulMcs,ulBler,ri,pmi,phr,pcmax,rsrq,sinr,rsrp,rssi,cqi,pucchSnr,puschSnr
de45,12345678,405,15,0,1691396796937,3349936,2,0.429277,192736,0,0.213873,2,"(0,1)",-1,23,-16.5,-3.5,-127,74.5,3,-5,12.5
ff0c,12345678,405,15,0,1691396796937,245904,12,0.10796,193125,9,0.003221,2,"(0,1)",26,22,-11,12,-112,93.7,8,20,30.5
de45,12345678,505,15,0,1691396797937,3349936,2,0.429277,192736,0,0.213873,2,"(0,1)",-1,23,-16.5,-3.5,-127,74.5,3,-5,12.5
ff0c,12345678,505,15,0,1691396797937,262570,9,0.037643,198588,9,0.00154,2,"(0,0)",28,22,-11,13.5,-111,98.5,9,24,30.5
ff0c,12345678,605,15,0,1691396798937,268656,9,0.013125,200782,9,0.000537,2,"(0,1)",27,22,-11,15.5,-109,96.7,9,24,30.5
ff0c,12345678,705,14,0,1691396799937,273399,9,0.004577,202884,9,0.000187,2,"(0,0)",29,22,-11,16.5,-109,102.2,8,21,34
ff0c,12345678,805,14,0,1691396800937,277517,9,0.001596,204986,9,6.5e-05,2,"(0,0)",29,23,-11,16.5,-108,86,10,21,22
ff0c,12345678,905,14,0,1691396801937,282292,9,0.000556,206879,9,2.5e-05,2,"(0,1)",35,23,-11,16.5,-108,93.7,10,24,28
ff0c,12345678,1005,13,0,1691396802937,287067,9,0.048024,208997,9,0.090009,2,"(0,0)",38,22,-11,19.5,-105,86,12,17,20
ff0c,12345678,81,13,0,1691396803937,291810,9,0.016745,211083,9,0.031384,2,"(0,0)",33,22,-10.5,21,-105,96.4,15,21,29.5
ff0c,12345678,181,13,0,1691396804937,307022,9,0.044581,221707,10,0.012159,2,"(0,0)",30,23,-11,16.5,-108,98,10,24,31.5
ff0c,12345678,281,13,0,1691396805937,327978,9,0.015544,234800,9,0.005234,2,"(0,1)",26,23,-11,17,-108,81.9,11,15,29.5
ff0c,12345678,381,13,0,1691396806937,337126,9,0.00542,238686,9,0.074725,2,"(0,0)",34,22,-10.5,23.5,-104,95.5,12,17,27.5
ff0c,12345678,481,13,0,1691396807937,355418,9,0.00189,248964,9,0.035741,2,"(0,1)",34,22,-10.5,22,-105,93.7,12,27,27.5
ff0c,12345678,581,13,0,1691396808937,360598,9,0.000659,251337,9,0.013847,2,"(0,0)",31,22,-11,16.5,-108,93.7,10,21,30.5
ff0c,12345678,681,12,0,1691396809937,365590,9,0.00023,253392,9,0.005364,2,"(0,1)",31,23,-10.5,20.5,-106,104,10,24,36
ff0c,12345678,781,12,0,1691396810937,369928,9,8e-05,255494,9,0.00187,2,"(0,0)",34,23,-10.5,20,-105,96,12,17,28
ff0c,12345678,881,12,0,1691396811937,374234,9,2.8e-05,257504,9,0.000652,2,"(0,1)",46,23,-10.5,20,-105,97.7,13,21,31
ff0c,12345678,981,12,0,1691396812937,379009,9,1e-05,259397,9,0.000253,2,"(0,1)",48,23,-10.5,23.5,-102,96.7,14,8,29
ff0c,12345678,57,12,0,1691396813937,383784,9,0.019374,261515,9,8.8e-05,2,"(0,0)",46,23,-10.5,23.5,-96,85.7,14,17,18.5
ff0c,12345678,157,12,0,1691396814937,388559,9,0.006755,263601,9,3.1e-05,2,"(0,1)",46,23,-10.5,23.5,-96,97.1,14,24,32.5
ff0c,12345678,257,12,0,1691396815937,393302,9,0.002355,265719,9,1.1e-05,2,"(0,1)",44,23,-10.5,23.5,-96,86,14,20,25
ff0c,12345678,357,12,0,1691396816937,397640,9,0.000821,267805,9,4e-06,2,"(0,0)",38,23,-10.5,23.5,-99,98.3,14,24,36
ff0c,12345678,457,11,0,1691396817937,402383,9,0.000286,269714,9,1e-06,2,"(0,1)",50,23,-10.5,23.5,-98,83.1,15,17,23
ff0c,12345678,557,11,0,1691396818937,406938,9,0.0001,271816,9,1e-06,2,"(0,1)",46,23,-10.5,23.5,-96,84.5,15,19,25
ff0c,12345678,657,11,0,1691396819937,411681,9,3.5e-05,273918,9,0,2,"(0,0)",46,23,-10.5,23.5,-93,93.7,15,24,31
ff0c,12345678,757,11,0,1691396820937,416456,9,1.2e-05,276020,9,0,2,"(0,0)",44,23,-10.5,23.5,-98,93.7,15,17,27.5
ff0c,12345678,857,11,0,1691396821937,420794,9,4e-06,278122,9,0,2,"(0,0)",46,23,-10.5,23.5,-95,97.1,15,21,31.5
ff0c,12345678,957,11,0,1691396822937,425569,9,1e-06,280015,9,0,2,"(0,0)",46,23,-10.5,23.5,-95,96,15,21,30.5
ff0c,12345678,33,10,0,1691396823937,430312,9,1e-06,282133,9,0,2,"(0,0)",46,23,-10.5,23.5,-96,95.5,15,21,32
ff0c,12345678,133,10,0,1691396824937,435087,9,0,284219,9,0,2,"(0,0)",46,23,-10.5,23.5,-96,97.1,15,21,32
ff0c,12345678,233,10,0,1691396825937,439830,9,0,286337,9,0,2,"(0,0)",46,23,-10.5,23.5,-100,96,15,18,31.5
ff0c,12345678,333,10,0,1691396826937,444168,9,0,288423,9,0,2,"(0,0)",42,23,-10.5,23.5,-101,92,15,22,27.5
ff0c,12345678,433,10,0,1691396827937,448911,9,0,290332,9,0,2,"(0,0)",50,23,-10.5,23.5,-98,95,15,19,29.5
ff0c,12345678,533,10,0,1691396828937,453466,9,0,292434,9,0,2,"(0,0)",46,23,-10.5,23.5,-99,96.7,14,11,33
